"CompoundID","mf","mw","Name","Compound_id","Compound_common_name","Compound_synonyms","Molecular_weight","Smiles","Links","EC","Reaction_equation","Pathway","TERM","LINK","judge"
"Compound_1350","C20H22O6",358.14,"NCGC00169701-03_C20H22O6_2(3H)-Furanone, dihydro-3,4-bis[(4-hydroxy-3-methoxyphenyl)methyl]-, (3R,4R)-","CPD-8905","(+)-pinoresinol","",358.39,"COC1(/C=C(\\C=C/C(/O)=1)/[C@H]3(OC[C@@H]4([C@@H](C2(\\C=C/C(/O)=C(/C=2)/OC))OC[C@H]34)))","METABOLIGHTS:MTBLC40*CHEBI:40*CHEMSPIDER:66116*PUBCHEM:73399*LIGAND-CPD:C05366","RXN-8677","2 coniferyl alcohol radical  ->  (+)-pinoresinol","matairesinol biosynthesis","PWY-5466","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-5466","T"
"Compound_1350","C20H22O6",358.14,"NCGC00169701-03_C20H22O6_2(3H)-Furanone, dihydro-3,4-bis[(4-hydroxy-3-methoxyphenyl)methyl]-, (3R,4R)-","CPD-8905","(+)-pinoresinol","",358.39,"COC1(/C=C(\\C=C/C(/O)=1)/[C@H]3(OC[C@@H]4([C@@H](C2(\\C=C/C(/O)=C(/C=2)/OC))OC[C@H]34)))","METABOLIGHTS:MTBLC40*CHEBI:40*CHEMSPIDER:66116*PUBCHEM:73399*LIGAND-CPD:C05366","EC-1.23.1.1","(+)-pinoresinol + NADPH + H+  ->  (+)-lariciresinol + NADP+","matairesinol biosynthesis","PWY-5466","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-5466","T"
"Compound_1395","C12H21N3O6",303.14156,"Nicotianamine-isoform1","CPD-463","L-nicotianamine","(S,S,S)-nicotianamine*NA",303.314,"C([C@H](CC[NH2+][C@@H](CC[NH+]1([C@@H](CC1)C([O-])=O))C([O-])=O)[NH3+])([O-])=O","PUBCHEM:49852318*CHEBI:58249*PUBCHEM:90658970*CHEBI:62921*CHEBI:7555*PUBCHEM:25202735*LIGAND-CPD:C05324*CAS:34441-14-0","EC-2.5.1.43","3 S-adenosyl-L-methionine  ->  L-nicotianamine + 3 S-methyl-5'-thioadenosine + 3 H+","L-nicotianamine biosynthesis","PWY-5957","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-5957","T"
"Compound_1436","C30H48O2",440.36372,"NP-020112-isoform1","CPD-21439","30-oxoobtusifoliol","",440.708,"CC(C)C(CC[C@@H](C)[C@H]2(CC[C@@]3(C=O)(C4(\\CC[C@H]1([C@H](C)[C@@H](O)CC[C@@](C)1C(\\CC[C@](C)23)=4)))))=C","PUBCHEM:134820201","RXN-19833","30-oxoobtusifoliol + a reduced [NADPH-hemoprotein reductase] + oxygen  ->  4alpha-methyl-5alpha-ergosta-8,14,24(28)-trien-3beta-ol + formate + an oxidized [NADPH-hemoprotein reductase] + H2O + H+","phytosterol biosynthesis (plants)","PWY-2541","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-2541","T"
"Compound_1436","C30H48O2",440.36372,"NP-020112-isoform1","CPD-21439","30-oxoobtusifoliol","",440.708,"CC(C)C(CC[C@@H](C)[C@H]2(CC[C@@]3(C=O)(C4(\\CC[C@H]1([C@H](C)[C@@H](O)CC[C@@](C)1C(\\CC[C@](C)23)=4)))))=C","PUBCHEM:134820201","RXN-19832","30-hydroxyobtusifoliol + a reduced [NADPH-hemoprotein reductase] + oxygen  ->  30-oxoobtusifoliol + an oxidized [NADPH-hemoprotein reductase] + 2 H2O","phytosterol biosynthesis (plants)","PWY-2541","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-2541","T"
"Compound_1436","C30H48O2",440.36372,"NP-020112-isoform1","CPD-14495","ursolic aldehyde","",440.708,"C[C@H]5([C@H](C)[C@@H]2([C@@](C=O)(CC[C@@]3(C)([C@]1(C)(CC[C@H]4([C@](C)(C)[C@@H](O)CC[C@](C)([C@H]1C\\C=C2/3)4))))CC5))","PUBCHEM:14423521","RXN-13502","ursolic aldehyde + a reduced [NADPH-hemoprotein reductase] + oxygen  ->  ursolate + an oxidized [NADPH-hemoprotein reductase] + H2O","ursolate biosynthesis","PWY-7068","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-7068","T"
"Compound_1436","C30H48O2",440.36372,"NP-020112-isoform1","CPD-14495","ursolic aldehyde","",440.708,"C[C@H]5([C@H](C)[C@@H]2([C@@](C=O)(CC[C@@]3(C)([C@]1(C)(CC[C@H]4([C@](C)(C)[C@@H](O)CC[C@](C)([C@H]1C\\C=C2/3)4))))CC5))","PUBCHEM:14423521","RXN-13501","uvaol + a reduced [NADPH-hemoprotein reductase] + oxygen  ->  ursolic aldehyde + an oxidized [NADPH-hemoprotein reductase] + 2 H2O","ursolate biosynthesis","PWY-7068","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-7068","T"
"Compound_1436","C30H48O2",440.36372,"NP-020112-isoform1","CPD-14492","betulinic aldehyde","betulinal*betunal*betulin aldehyde",440.708,"C=C(C)[C@@H]5(CC[C@]4(C=O)(CC[C@]3(C)([C@H](CC[C@@H]2([C@@]1([C@H](C(C)(C)[C@H](CC1)O)CC[C@](C)23)(C)))[C@@H]45)))","PUBCHEM:99615","RXN-13499","betulinic aldehyde + a reduced [NADPH-hemoprotein reductase] + oxygen  ->  betulinate + an oxidized [NADPH-hemoprotein reductase] + H2O + H+","betulinate biosynthesis","PWY-7067","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-7067","T"
"Compound_1436","C30H48O2",440.36372,"NP-020112-isoform1","CPD-14492","betulinic aldehyde","betulinal*betunal*betulin aldehyde",440.708,"C=C(C)[C@@H]5(CC[C@]4(C=O)(CC[C@]3(C)([C@H](CC[C@@H]2([C@@]1([C@H](C(C)(C)[C@H](CC1)O)CC[C@](C)23)(C)))[C@@H]45)))","PUBCHEM:99615","RXN-13498","betulin + a reduced [NADPH-hemoprotein reductase] + oxygen  ->  betulinic aldehyde + an oxidized [NADPH-hemoprotein reductase] + 2 H2O","betulinate biosynthesis","PWY-7067","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-7067","T"
"Compound_1436","C30H48O2",440.36372,"NP-020112-isoform1","CPD-12918","4alpha-formyl,4beta,14alpha-dimethyl-9beta,19-cyclo-5alpha-cholest-24-en-3beta-ol","(3&beta;,4&alpha;)-3-hydroxy-9,19-cyclolanost-24-en-28-al*9,19-cyclolanost-24-en-28-al, 3-hydroxy-, (3&beta;,4&alpha;)-",440.708,"CC(C)=CCC[C@@H](C)[C@H]3(CC[C@@]4(C)([C@@H]1(CC[C@H]5([C@@](C=O)(C)[C@@H](O)CCC2(CC12CC[C@](C)34)5))))","PUBCHEM:102515023*PUBCHEM:50986091","RXN-11948","4alpha-formyl,4beta,14alpha-dimethyl-9beta,19-cyclo-5alpha-cholest-24-en-3beta-ol + 2 a ferrocytochrome b5 + oxygen + H+  ->  4alpha-carboxy,4beta,14alpha-dimethyl-9beta,19-cyclo-5alpha-cholest-24-en-3beta-ol + 2 a ferricytochrome b5 + H2O","plant sterol biosynthesis II","PWY-6663","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-6663","T"
"Compound_1436","C30H48O2",440.36372,"NP-020112-isoform1","CPD-12918","4alpha-formyl,4beta,14alpha-dimethyl-9beta,19-cyclo-5alpha-cholest-24-en-3beta-ol","(3&beta;,4&alpha;)-3-hydroxy-9,19-cyclolanost-24-en-28-al*9,19-cyclolanost-24-en-28-al, 3-hydroxy-, (3&beta;,4&alpha;)-",440.708,"CC(C)=CCC[C@@H](C)[C@H]3(CC[C@@]4(C)([C@@H]1(CC[C@H]5([C@@](C=O)(C)[C@@H](O)CCC2(CC12CC[C@](C)34)5))))","PUBCHEM:102515023*PUBCHEM:50986091","RXN-11947","4alpha-hydroxymethyl,4beta,14alpha-dimethyl-9beta,19-cyclo-5alpha-cholest-24-en-3beta-ol + 2 a ferrocytochrome b5 + oxygen + 2 H+  ->  4alpha-formyl,4beta,14alpha-dimethyl-9beta,19-cyclo-5alpha-cholest-24-en-3beta-ol + 2 a ferricytochrome b5 + 2 H2O","plant sterol biosynthesis II","PWY-6663","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-6663","T"
"Compound_1436","C30H48O2",440.36372,"NP-020112-isoform1","CPD-21323","desaturated 7beta-hydroxythalianol","",440.708,"CC(C)=CCCC(\\C)=C/C=C\\[C@@H](C)[C@@]1(C)(CCC2(\\[C@]3(C)([C@@H](C[C@H](O)C\\1=2)C(C)(C)[C@@H](O)CC3)))","PUBCHEM:134820554","EC-1.14.19","7beta-hydroxythalianol + a reduced [NADPH-hemoprotein reductase] + oxygen  ->  desaturated 7beta-hydroxythalianol + an oxidized [NADPH-hemoprotein reductase] + 2 H2O","thalianol and derivatives biosynthesis","PWY-5992","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-5992","T"
"Compound_1436","C30H48O2",440.36372,"NP-020112-isoform1","CPD-12912","4alpha-formyl-stigmasta-7,24(241)-dien-3beta-ol","",440.708,"C\\C=C(CC[C@@H](C)[C@H]3(CC[C@H]4(C1([C@@H]([C@@]2(C)(CC[C@H](O)[C@@H](C=O)[C@H](CC=1)2))CC[C@](C)34))))/C(C)C","PUBCHEM:102515345*PUBCHEM:50986208","RXN-11937","4alpha-formyl-stigmasta-7,24(241)-dien-3beta-ol + 2 a ferrocytochrome b5 + oxygen + H+  ->  4alpha-carboxy-stigmasta-7,24(241)-dien-3beta-ol + 2 a ferricytochrome b5 + H2O","phytosterol biosynthesis (plants)","PWY-2541","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-2541","T"
"Compound_1436","C30H48O2",440.36372,"NP-020112-isoform1","CPD-12912","4alpha-formyl-stigmasta-7,24(241)-dien-3beta-ol","",440.708,"C\\C=C(CC[C@@H](C)[C@H]3(CC[C@H]4(C1([C@@H]([C@@]2(C)(CC[C@H](O)[C@@H](C=O)[C@H](CC=1)2))CC[C@](C)34))))/C(C)C","PUBCHEM:102515345*PUBCHEM:50986208","RXN-11936","4alpha-hydroxymethyl-stigmasta-7,24(241)-dien-3beta-ol + 2 a ferrocytochrome b5 + oxygen + 2 H+  ->  4alpha-formyl-stigmasta-7,24(241)-dien-3beta-ol + 2 a ferricytochrome b5 + 2 H2O","phytosterol biosynthesis (plants)","PWY-2541","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-2541","T"
"Compound_1437","C30H48O2",440.36357,"NP-020112-isoform2","CPD-21439","30-oxoobtusifoliol","",440.708,"CC(C)C(CC[C@@H](C)[C@H]2(CC[C@@]3(C=O)(C4(\\CC[C@H]1([C@H](C)[C@@H](O)CC[C@@](C)1C(\\CC[C@](C)23)=4)))))=C","PUBCHEM:134820201","RXN-19833","30-oxoobtusifoliol + a reduced [NADPH-hemoprotein reductase] + oxygen  ->  4alpha-methyl-5alpha-ergosta-8,14,24(28)-trien-3beta-ol + formate + an oxidized [NADPH-hemoprotein reductase] + H2O + H+","phytosterol biosynthesis (plants)","PWY-2541","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-2541","T"
"Compound_1437","C30H48O2",440.36357,"NP-020112-isoform2","CPD-21439","30-oxoobtusifoliol","",440.708,"CC(C)C(CC[C@@H](C)[C@H]2(CC[C@@]3(C=O)(C4(\\CC[C@H]1([C@H](C)[C@@H](O)CC[C@@](C)1C(\\CC[C@](C)23)=4)))))=C","PUBCHEM:134820201","RXN-19832","30-hydroxyobtusifoliol + a reduced [NADPH-hemoprotein reductase] + oxygen  ->  30-oxoobtusifoliol + an oxidized [NADPH-hemoprotein reductase] + 2 H2O","phytosterol biosynthesis (plants)","PWY-2541","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-2541","T"
"Compound_1437","C30H48O2",440.36357,"NP-020112-isoform2","CPD-14495","ursolic aldehyde","",440.708,"C[C@H]5([C@H](C)[C@@H]2([C@@](C=O)(CC[C@@]3(C)([C@]1(C)(CC[C@H]4([C@](C)(C)[C@@H](O)CC[C@](C)([C@H]1C\\C=C2/3)4))))CC5))","PUBCHEM:14423521","RXN-13502","ursolic aldehyde + a reduced [NADPH-hemoprotein reductase] + oxygen  ->  ursolate + an oxidized [NADPH-hemoprotein reductase] + H2O","ursolate biosynthesis","PWY-7068","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-7068","T"
"Compound_1437","C30H48O2",440.36357,"NP-020112-isoform2","CPD-14495","ursolic aldehyde","",440.708,"C[C@H]5([C@H](C)[C@@H]2([C@@](C=O)(CC[C@@]3(C)([C@]1(C)(CC[C@H]4([C@](C)(C)[C@@H](O)CC[C@](C)([C@H]1C\\C=C2/3)4))))CC5))","PUBCHEM:14423521","RXN-13501","uvaol + a reduced [NADPH-hemoprotein reductase] + oxygen  ->  ursolic aldehyde + an oxidized [NADPH-hemoprotein reductase] + 2 H2O","ursolate biosynthesis","PWY-7068","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-7068","T"
"Compound_1437","C30H48O2",440.36357,"NP-020112-isoform2","CPD-14492","betulinic aldehyde","betulinal*betunal*betulin aldehyde",440.708,"C=C(C)[C@@H]5(CC[C@]4(C=O)(CC[C@]3(C)([C@H](CC[C@@H]2([C@@]1([C@H](C(C)(C)[C@H](CC1)O)CC[C@](C)23)(C)))[C@@H]45)))","PUBCHEM:99615","RXN-13499","betulinic aldehyde + a reduced [NADPH-hemoprotein reductase] + oxygen  ->  betulinate + an oxidized [NADPH-hemoprotein reductase] + H2O + H+","betulinate biosynthesis","PWY-7067","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-7067","T"
"Compound_1437","C30H48O2",440.36357,"NP-020112-isoform2","CPD-14492","betulinic aldehyde","betulinal*betunal*betulin aldehyde",440.708,"C=C(C)[C@@H]5(CC[C@]4(C=O)(CC[C@]3(C)([C@H](CC[C@@H]2([C@@]1([C@H](C(C)(C)[C@H](CC1)O)CC[C@](C)23)(C)))[C@@H]45)))","PUBCHEM:99615","RXN-13498","betulin + a reduced [NADPH-hemoprotein reductase] + oxygen  ->  betulinic aldehyde + an oxidized [NADPH-hemoprotein reductase] + 2 H2O","betulinate biosynthesis","PWY-7067","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-7067","T"
"Compound_1437","C30H48O2",440.36357,"NP-020112-isoform2","CPD-12918","4alpha-formyl,4beta,14alpha-dimethyl-9beta,19-cyclo-5alpha-cholest-24-en-3beta-ol","(3&beta;,4&alpha;)-3-hydroxy-9,19-cyclolanost-24-en-28-al*9,19-cyclolanost-24-en-28-al, 3-hydroxy-, (3&beta;,4&alpha;)-",440.708,"CC(C)=CCC[C@@H](C)[C@H]3(CC[C@@]4(C)([C@@H]1(CC[C@H]5([C@@](C=O)(C)[C@@H](O)CCC2(CC12CC[C@](C)34)5))))","PUBCHEM:102515023*PUBCHEM:50986091","RXN-11948","4alpha-formyl,4beta,14alpha-dimethyl-9beta,19-cyclo-5alpha-cholest-24-en-3beta-ol + 2 a ferrocytochrome b5 + oxygen + H+  ->  4alpha-carboxy,4beta,14alpha-dimethyl-9beta,19-cyclo-5alpha-cholest-24-en-3beta-ol + 2 a ferricytochrome b5 + H2O","plant sterol biosynthesis II","PWY-6663","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-6663","T"
"Compound_1437","C30H48O2",440.36357,"NP-020112-isoform2","CPD-12918","4alpha-formyl,4beta,14alpha-dimethyl-9beta,19-cyclo-5alpha-cholest-24-en-3beta-ol","(3&beta;,4&alpha;)-3-hydroxy-9,19-cyclolanost-24-en-28-al*9,19-cyclolanost-24-en-28-al, 3-hydroxy-, (3&beta;,4&alpha;)-",440.708,"CC(C)=CCC[C@@H](C)[C@H]3(CC[C@@]4(C)([C@@H]1(CC[C@H]5([C@@](C=O)(C)[C@@H](O)CCC2(CC12CC[C@](C)34)5))))","PUBCHEM:102515023*PUBCHEM:50986091","RXN-11947","4alpha-hydroxymethyl,4beta,14alpha-dimethyl-9beta,19-cyclo-5alpha-cholest-24-en-3beta-ol + 2 a ferrocytochrome b5 + oxygen + 2 H+  ->  4alpha-formyl,4beta,14alpha-dimethyl-9beta,19-cyclo-5alpha-cholest-24-en-3beta-ol + 2 a ferricytochrome b5 + 2 H2O","plant sterol biosynthesis II","PWY-6663","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-6663","T"
"Compound_1437","C30H48O2",440.36357,"NP-020112-isoform2","CPD-21323","desaturated 7beta-hydroxythalianol","",440.708,"CC(C)=CCCC(\\C)=C/C=C\\[C@@H](C)[C@@]1(C)(CCC2(\\[C@]3(C)([C@@H](C[C@H](O)C\\1=2)C(C)(C)[C@@H](O)CC3)))","PUBCHEM:134820554","EC-1.14.19","7beta-hydroxythalianol + a reduced [NADPH-hemoprotein reductase] + oxygen  ->  desaturated 7beta-hydroxythalianol + an oxidized [NADPH-hemoprotein reductase] + 2 H2O","thalianol and derivatives biosynthesis","PWY-5992","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-5992","T"
"Compound_1437","C30H48O2",440.36357,"NP-020112-isoform2","CPD-12912","4alpha-formyl-stigmasta-7,24(241)-dien-3beta-ol","",440.708,"C\\C=C(CC[C@@H](C)[C@H]3(CC[C@H]4(C1([C@@H]([C@@]2(C)(CC[C@H](O)[C@@H](C=O)[C@H](CC=1)2))CC[C@](C)34))))/C(C)C","PUBCHEM:102515345*PUBCHEM:50986208","RXN-11937","4alpha-formyl-stigmasta-7,24(241)-dien-3beta-ol + 2 a ferrocytochrome b5 + oxygen + H+  ->  4alpha-carboxy-stigmasta-7,24(241)-dien-3beta-ol + 2 a ferricytochrome b5 + H2O","phytosterol biosynthesis (plants)","PWY-2541","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-2541","T"
"Compound_1437","C30H48O2",440.36357,"NP-020112-isoform2","CPD-12912","4alpha-formyl-stigmasta-7,24(241)-dien-3beta-ol","",440.708,"C\\C=C(CC[C@@H](C)[C@H]3(CC[C@H]4(C1([C@@H]([C@@]2(C)(CC[C@H](O)[C@@H](C=O)[C@H](CC=1)2))CC[C@](C)34))))/C(C)C","PUBCHEM:102515345*PUBCHEM:50986208","RXN-11936","4alpha-hydroxymethyl-stigmasta-7,24(241)-dien-3beta-ol + 2 a ferrocytochrome b5 + oxygen + 2 H+  ->  4alpha-formyl-stigmasta-7,24(241)-dien-3beta-ol + 2 a ferricytochrome b5 + 2 H2O","phytosterol biosynthesis (plants)","PWY-2541","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-2541","T"
"Compound_1475","C16H18O6",306.10907,"Orirubenone A","CPD-13686","1-naphthol glucoside","&alpha;-naphthol glucoside",306.315,"C1(\\C=C/C3(/C(\\C=1)=C\\C=C/C(/O[C@@H]2(O[C@@H]([C@H]([C@@H]([C@H]2O)O)O)CO))=3))","CHEBI:136775*PUBCHEM:7573796","EC-2.3.1","1-naphthol glucoside + malonyl-CoA  ->  1-naphthol 6'-O-malonylglucoside + coenzyme A","phenolic malonylglucosides biosynthesis","PWY-6930","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-6930","T"
"Compound_1475","C16H18O6",306.10907,"Orirubenone A","CPD-13686","1-naphthol glucoside","&alpha;-naphthol glucoside",306.315,"C1(\\C=C/C3(/C(\\C=1)=C\\C=C/C(/O[C@@H]2(O[C@@H]([C@H]([C@@H]([C@H]2O)O)O)CO))=3))","CHEBI:136775*PUBCHEM:7573796","EC-2.4.1.35","1-naphthol + UDP-alpha-D-glucose  ->  1-naphthol glucoside + UDP + H+","phenolic malonylglucosides biosynthesis","PWY-6930","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-6930","T"
"Compound_1475","C16H18O6",306.10907,"Orirubenone A","CPD-13683","2-naphthol glucoside","beta-naphthol glucoside*&beta;-naphthol glucoside",306.315,"C1(\\C=C/C2(/C=C(\\C=C/C(\\C=1)=2)/O[C@@H]3(O[C@@H]([C@H]([C@@H]([C@H]3O)O)O)CO)))","CHEBI:90258*PUBCHEM:111141","EC-2.3.1","2-naphthol glucoside + malonyl-CoA  ->  2-naphthol 6'-O-malonylglucoside + coenzyme A","phenolic malonylglucosides biosynthesis","PWY-6930","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-6930","T"
"Compound_1475","C16H18O6",306.10907,"Orirubenone A","CPD-13683","2-naphthol glucoside","beta-naphthol glucoside*&beta;-naphthol glucoside",306.315,"C1(\\C=C/C2(/C=C(\\C=C/C(\\C=1)=2)/O[C@@H]3(O[C@@H]([C@H]([C@@H]([C@H]3O)O)O)CO)))","CHEBI:90258*PUBCHEM:111141","EC-2.4.1.35","2-naphthol + UDP-alpha-D-glucose  ->  2-naphthol glucoside + UDP + H+","phenolic malonylglucosides biosynthesis","PWY-6930","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-6930","T"
"Compound_1482","C5H4N4O2",152.03276,"Oxypurinol","XANTHINE","xanthine","2,6-dioxopurine",152.112,"C12(NC(=O)NC(C(\\N=C/N1)=2)=O)","REFMET:Xanthine*BIGG:34825*BIGG:xan*DRUGBANK:DB02134*METABOLIGHTS:MTBLC17712*HMDB:HMDB00292*CHEMSPIDER:1151*PUBCHEM:1188*CHEBI:17712*LIGAND-CPD:C00385*CAS:69-89-6","EC-1.17.1.4","xanthine + NAD+ + H2O  ->  urate + NADH + H+","guanosine nucleotides degradation I","PWY-6607","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-6607","T"
"Compound_1482","C5H4N4O2",152.03276,"Oxypurinol","XANTHINE","xanthine","2,6-dioxopurine",152.112,"C12(NC(=O)NC(C(\\N=C/N1)=2)=O)","REFMET:Xanthine*BIGG:34825*BIGG:xan*DRUGBANK:DB02134*METABOLIGHTS:MTBLC17712*HMDB:HMDB00292*CHEMSPIDER:1151*PUBCHEM:1188*CHEBI:17712*LIGAND-CPD:C00385*CAS:69-89-6","EC-1.17.1.4","xanthine + NAD+ + H2O  ->  urate + NADH + H+","guanosine nucleotides degradation II","PWY-6606","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-6606","T"
"Compound_1482","C5H4N4O2",152.03276,"Oxypurinol","XANTHINE","xanthine","2,6-dioxopurine",152.112,"C12(NC(=O)NC(C(\\N=C/N1)=2)=O)","REFMET:Xanthine*BIGG:34825*BIGG:xan*DRUGBANK:DB02134*METABOLIGHTS:MTBLC17712*HMDB:HMDB00292*CHEMSPIDER:1151*PUBCHEM:1188*CHEBI:17712*LIGAND-CPD:C00385*CAS:69-89-6","EC-1.17.1.4","xanthine + NAD+ + H2O  ->  urate + NADH + H+","adenosine nucleotides degradation I","PWY-6596","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-6596","T"
"Compound_1482","C5H4N4O2",152.03276,"Oxypurinol","XANTHINE","xanthine","2,6-dioxopurine",152.112,"C12(NC(=O)NC(C(\\N=C/N1)=2)=O)","REFMET:Xanthine*BIGG:34825*BIGG:xan*DRUGBANK:DB02134*METABOLIGHTS:MTBLC17712*HMDB:HMDB00292*CHEMSPIDER:1151*PUBCHEM:1188*CHEBI:17712*LIGAND-CPD:C00385*CAS:69-89-6","EC-3.5.4.3","guanine + H+ + H2O  ->  ammonium + xanthine","guanosine nucleotides degradation II","PWY-6606","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-6606","T"
"Compound_1482","C5H4N4O2",152.03276,"Oxypurinol","XANTHINE","xanthine","2,6-dioxopurine",152.112,"C12(NC(=O)NC(C(\\N=C/N1)=2)=O)","REFMET:Xanthine*BIGG:34825*BIGG:xan*DRUGBANK:DB02134*METABOLIGHTS:MTBLC17712*HMDB:HMDB00292*CHEMSPIDER:1151*PUBCHEM:1188*CHEBI:17712*LIGAND-CPD:C00385*CAS:69-89-6","EC-3.2.2.1","xanthosine + H2O  ->  D-ribofuranose + xanthine","guanosine nucleotides degradation I","PWY-6607","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-6607","T"
"Compound_1482","C5H4N4O2",152.03276,"Oxypurinol","XANTHINE","xanthine","2,6-dioxopurine",152.112,"C12(NC(=O)NC(C(\\N=C/N1)=2)=O)","REFMET:Xanthine*BIGG:34825*BIGG:xan*DRUGBANK:DB02134*METABOLIGHTS:MTBLC17712*HMDB:HMDB00292*CHEMSPIDER:1151*PUBCHEM:1188*CHEBI:17712*LIGAND-CPD:C00385*CAS:69-89-6","EC-3.2.2.1","xanthosine + H2O  ->  D-ribofuranose + xanthine","adenosine nucleotides degradation I","PWY-6596","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-6596","T"
"Compound_1482","C5H4N4O2",152.03276,"Oxypurinol","XANTHINE","xanthine","2,6-dioxopurine",152.112,"C12(NC(=O)NC(C(\\N=C/N1)=2)=O)","REFMET:Xanthine*BIGG:34825*BIGG:xan*DRUGBANK:DB02134*METABOLIGHTS:MTBLC17712*HMDB:HMDB00292*CHEMSPIDER:1151*PUBCHEM:1188*CHEBI:17712*LIGAND-CPD:C00385*CAS:69-89-6","EC-1.17.1.4","hypoxanthine + NAD+ + H2O  ->  xanthine + NADH + H+","adenosine nucleotides degradation I","PWY-6596","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-6596","T"
"Compound_1483","C9H8O2",148.05162,"p-Coumaraldehyde-isoform1","COUMARALDEHYDE","4-coumaraldehyde","coumaraldehyde*p-coumaraldehyde",148.161,"C(=O)/C=C/C1(\\C=C/C(/O)=C\\C=1)","REFMET:(E)-3-(4-Hydroxyphenyl)-2-propenal*CHEBI:28353*CHEBI:278852*METABOLIGHTS:MTBLC28353*HMDB:HMDB40986*CHEBI:75313*CHEMSPIDER:556592*PUBCHEM:641301*LIGAND-CPD:C05608","EC-1.1.1.195","4-coumaraldehyde + NADPH + H+  ->  4-coumaryl alcohol + NADP+","phenylpropanoid biosynthesis","PWY-361","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-361","T"
"Compound_1483","C9H8O2",148.05162,"p-Coumaraldehyde-isoform1","COUMARALDEHYDE","4-coumaraldehyde","coumaraldehyde*p-coumaraldehyde",148.161,"C(=O)/C=C/C1(\\C=C/C(/O)=C\\C=1)","REFMET:(E)-3-(4-Hydroxyphenyl)-2-propenal*CHEBI:28353*CHEBI:278852*METABOLIGHTS:MTBLC28353*HMDB:HMDB40986*CHEBI:75313*CHEMSPIDER:556592*PUBCHEM:641301*LIGAND-CPD:C05608","EC-1.2.1.44","(E)-4-coumaroyl-CoA + NADPH + H+  ->  4-coumaraldehyde + coenzyme A + NADP+","phenylpropanoid biosynthesis","PWY-361","HTTP://localhost:1555/ARA/NEW-IMAGE?type=PATHWAY&object=PWY-361","T"
